date,CAD,AUD,JPY,NZD,NOK,SEK,CHF,GBP,EUR
20111202,0.9784,1.0165,77.88,1.286,5.7945,6.765,0.9219,0.6414,1.3386
20111205,0.9711,1.014,77.77,1.2798,5.7428,6.7128,0.9179,0.6374,1.3463
20111206,0.9778,1.0116,77.73,1.2858,5.7605,6.7474,0.9267,0.6418,1.3397
20111207,0.9739,1.0106,77.69,1.2857,5.7585,6.7405,0.9251,0.6373,1.3386
20111208,0.9816,1.019,77.67,1.2937,5.789,6.798,0.9275,0.6396,1.3324
20111209,0.9814,1.0202,77.58,1.2932,5.7473,6.7379,0.9243,0.6393,1.3368
20111212,0.9941,1.0273,77.87,1.3129,5.8272,6.8695,0.936,0.6411,1.3188
20111213,0.9904,1.0283,77.86,1.3087,5.9074,6.9435,0.9418,0.644,1.3094
20111214,1.0097,1.0403,78.08,1.3321,5.9908,7.0054,0.953,0.6475,1.2972
20111215,1.0064,1.0338,77.87,1.3259,5.9921,6.9736,0.9402,0.6457,1.3013
20111216,1.0038,1.0388,77.65,1.312,5.9714,6.9292,0.9372,0.6446,1.3025
20111219,1.0086,1.0364,77.96,1.3212,5.9334,6.9065,0.9364,0.6439,1.3017
20111220,0.9931,1.0284,77.76,1.299,5.896,6.8582,0.9309,0.638,1.3076
20111221,0.993,1.0286,78,1.3031,5.9397,6.9037,0.9378,0.6378,1.304
20111222,0.9862,1.0213,78.13,1.2903,5.9492,6.8708,0.9368,0.6383,1.3045
20111223,0.9854,1.0208,78.13,1.292,5.9755,6.8897,0.9379,0.6404,1.304
20111226,,,,,,,,,
20111227,0.9843,1.0201,77.83,1.2953,5.9579,6.853,0.9339,0.6381,1.3074
20111228,0.9909,1.0232,77.98,1.3004,6.0268,6.9177,0.943,0.6461,1.2926
20111229,0.9868,1.0208,77.71,1.2963,5.9988,6.9029,0.9412,0.6499,1.2952
20111230,0.9755,1.0168,76.98,1.2812,5.9682,6.8737,0.9374,0.6436,1.2973
20120102,,,,,,,,,
20120103,0.9634,1.0089,76.67,1.2653,5.9015,6.8109,0.9319,0.6388,1.3061
20120104,0.9664,1.0134,76.68,1.2697,5.9428,6.8518,0.9417,0.6395,1.293
20120105,0.9753,1.0197,77.18,1.2814,6.0259,6.932,0.9528,0.646,1.2783
20120106,0.977,1.0231,77.06,1.2791,6.0202,6.9318,0.9555,0.648,1.2723
20120109,0.979,1.0272,76.88,1.2739,6.0133,6.9184,0.952,0.6478,1.2745
20120110,0.9687,1.0161,76.84,1.2583,5.9802,6.877,0.9486,0.6456,1.2782
20120111,0.9713,1.0192,76.9,1.2579,6.045,6.9412,0.9554,0.6525,1.2686
20120112,0.9698,1.0197,76.76,1.2615,6.0026,6.9221,0.9444,0.6525,1.2818
20120113,0.9716,1.0246,76.9,1.2621,6.0708,7.0137,0.9534,0.6536,1.2682
20120116,,,,,,,,,
20120117,0.962,1.013,76.8,1.2492,6.0291,6.9227,0.9492,0.6512,1.274
20120118,0.962,1.0138,76.81,1.2408,5.9949,6.8644,0.9427,0.6489,1.2825
20120119,0.96,1.0094,77.23,1.2467,5.9102,6.7623,0.9335,0.6458,1.2937
20120120,0.955,1.0142,76.97,1.2408,5.9219,6.7785,0.9327,0.6435,1.2948
20120123,0.9493,1.0079,76.92,1.2333,5.8681,6.735,0.9268,0.6418,1.3035
20120124,0.9551,1.0096,77.78,1.2356,5.8938,6.769,0.929,0.6412,1.3004
20120125,0.9541,1.0119,78.13,1.2413,5.9131,6.8169,0.931,0.6423,1.2978
20120126,0.9389,0.9986,77.47,1.2173,5.8105,6.7539,0.9174,0.6367,1.3152
20120127,0.9394,1.0014,76.68,1.2137,5.8027,6.7527,0.9142,0.6363,1.3192
20120130,0.9443,1.003,76.28,1.2197,5.8275,6.7557,0.9178,0.6373,1.3123
20120131,0.9436,1.005,76.34,1.2127,5.873,6.8161,0.922,0.6348,1.3053
20120201,0.9346,0.9984,76.11,1.2018,5.807,6.7389,0.9141,0.631,1.3179
20120202,0.933,0.9985,76.13,1.1975,5.8142,6.7305,0.9144,0.6324,1.3167
20120203,0.9292,0.9944,76.54,1.1962,5.8201,6.7206,0.9208,0.6338,1.3106
20120206,0.9308,0.9953,76.54,1.1983,5.8106,6.7084,0.9188,0.6316,1.313
20120207,0.9261,0.9947,76.88,1.1956,5.7695,6.6658,0.9129,0.6293,1.3244
20120208,0.9272,0.9969,76.9,1.1995,5.7588,6.6479,0.9126,0.6321,1.3253
20120209,0.9254,0.9941,77.42,1.1953,5.7408,6.6233,0.9103,0.6314,1.3297
20120210,0.9367,1.0016,77.57,1.2073,5.7548,6.6743,0.9176,0.635,1.3187
20120213,0.931,0.9995,77.52,1.1977,5.7073,6.648,0.9149,0.6337,1.3211
20120214,0.9354,0.9988,78.39,1.2018,5.7295,6.6843,0.9185,0.6373,1.3149
20120215,0.9309,0.9965,78.22,1.193,5.7699,6.7058,0.9223,0.6365,1.3087
20120216,0.9295,0.9962,78.77,1.1998,5.7543,6.7327,0.9209,0.6331,1.311
20120217,0.935,0.997,79.33,1.2009,5.6929,6.7182,0.918,0.6324,1.3149
20120220,,,,,,,,,
20120221,0.9353,0.9956,79.73,1.1959,5.6782,6.6447,0.9114,0.6331,1.3255
20120222,0.9408,0.9999,80.3,1.2054,5.6499,6.6613,0.9107,0.6379,1.3251
20120223,0.9356,0.9983,80.21,1.1998,5.6356,6.647,0.9059,0.6369,1.3308
20120224,0.934,0.9988,80.88,1.1955,5.565,6.5561,0.8949,0.6302,1.3463
20120227,0.929,0.9982,80.42,1.1899,5.5991,6.5868,0.8987,0.6311,1.341
20120228,0.9289,0.9956,80.44,1.1937,5.5632,6.5591,0.8961,0.6294,1.3452
20120229,0.9279,0.9866,81.1,1.1909,5.5737,6.5843,0.9023,0.6269,1.3359
20120301,0.9257,0.9848,81.16,1.1906,5.58,6.6206,0.9051,0.6268,1.332
20120302,0.9305,0.9887,81.56,1.2026,5.6104,6.679,0.9134,0.6308,1.3202
20120305,0.9374,0.9936,81.43,1.2171,5.6108,6.6943,0.9116,0.6301,1.3226
20120306,0.9478,1.0013,80.86,1.2306,5.7067,6.7903,0.9186,0.6361,1.3114
20120307,0.9449,0.9994,81.06,1.2203,5.659,6.7939,0.9169,0.6351,1.3149
20120308,0.9418,0.992,81.5,1.2133,5.5901,6.7059,0.9092,0.632,1.3256
20120309,0.9443,0.9894,82.59,1.2168,5.6992,6.796,0.92,0.6379,1.3108
20120312,0.9533,0.9934,82.21,1.2232,5.697,6.8108,0.9177,0.6404,1.3141
20120313,0.9488,0.9905,82.66,1.2152,5.6804,6.7629,0.9198,0.6355,1.3109
20120314,0.9573,0.9914,83.78,1.2356,5.8228,6.8522,0.9313,0.6375,1.3025
20120315,0.9498,0.9928,83.28,1.2203,5.79,6.8099,0.9236,0.6382,1.307
20120316,0.9448,0.9912,83.34,1.2136,5.7435,6.7489,0.916,0.6311,1.3171
20120319,0.9427,0.9878,83.31,1.2112,5.7158,6.7104,0.9109,0.6292,1.3242
20120320,0.9537,0.9933,83.62,1.2231,5.7573,6.7485,0.9122,0.6306,1.3222
20120321,0.9579,0.9928,83.62,1.229,5.7635,6.7307,0.9143,0.631,1.319
20120322,0.9643,1.0002,82.5,1.2375,5.7855,6.7711,0.9136,0.6326,1.3194
20120323,0.9564,0.9983,82.35,1.2238,5.7506,6.7422,0.9085,0.6304,1.3263
20120326,0.9514,0.9922,82.84,1.2182,5.6901,6.681,0.9041,0.6274,1.3328
20120327,0.9533,0.9928,83.15,1.2186,5.6979,6.6801,0.9038,0.6261,1.3336
20120328,0.9644,0.9983,82.74,1.2229,5.7509,6.6748,0.9064,0.6307,1.33
20120329,0.9684,0.9998,82.28,1.2235,5.7603,6.6799,0.9084,0.6285,1.3265
20120330,0.9646,0.999,82.41,1.2195,5.7001,6.6191,0.9026,0.6256,1.3334
20120402,0.9591,0.9916,82.16,1.2136,5.6779,6.6042,0.9037,0.6241,1.3325
20120403,0.9641,0.9909,82.18,1.2204,5.6799,6.595,0.9024,0.6263,1.3337
20120404,0.9751,0.9961,82.62,1.2276,5.7689,6.7087,0.9168,0.6298,1.3126
20120405,0.9706,0.9927,82.33,1.2261,5.7876,6.7524,0.92,0.632,1.3064
20120406,0.9698,0.9971,81.56,1.22,5.7878,6.7518,0.9176,0.6298,1.3089
20120409,0.9691,0.9971,81.36,1.2154,5.7936,6.7716,0.918,0.6298,1.3087
20120410,0.9745,1.0027,80.94,1.2297,5.8109,6.8118,0.9195,0.6315,1.3068
20120411,0.9713,1.004,80.88,1.2228,5.8014,6.7954,0.9165,0.6292,1.3104
20120412,0.9578,0.9951,80.87,1.2092,5.766,6.749,0.9125,0.6274,1.3171
20120413,0.9641,0.9978,80.99,1.2132,5.7931,6.788,0.9189,0.6309,1.3082
20120416,0.9671,1.0025,80.46,1.2212,5.7797,6.7911,0.9199,0.6303,1.3067
20120417,0.9611,0.9878,80.72,1.2161,5.743,6.7693,0.9156,0.6277,1.3123
20120418,0.9646,0.9902,81.29,1.2235,5.7523,6.7418,0.9162,0.6242,1.3122
20120419,0.9674,0.9927,81.57,1.227,5.746,6.7285,0.9155,0.6227,1.3132
20120420,0.9639,0.9912,81.6,1.2235,5.7188,6.6936,0.9095,0.6202,1.3212
20120423,0.971,0.9935,81.16,1.2326,5.7486,6.7723,0.9152,0.621,1.3129
20120424,0.971,0.9882,81.21,1.2318,5.7262,6.736,0.9098,0.6198,1.3207
20120425,0.9678,0.9848,81.33,1.2296,5.7209,6.7312,0.9097,0.6193,1.321
20120426,0.9631,0.984,80.78,1.2277,5.7329,6.7171,0.9081,0.6177,1.3232
20120427,0.9572,0.9807,80.48,1.2197,5.7303,6.717,0.9066,0.6158,1.3248
20120430,0.9606,0.9886,79.81,1.2234,5.7276,6.7274,0.9081,0.6163,1.3229
20120501,0.9667,0.9839,80.17,1.2261,5.717,6.7206,0.9087,0.6165,1.3226
20120502,0.9705,0.989,80.19,1.2355,5.7458,6.7468,0.9135,0.6176,1.3154
20120503,0.9747,0.9869,80.36,1.2497,5.7446,6.7585,0.9138,0.6179,1.3147
20120504,0.9814,0.9955,79.84,1.2577,5.7888,6.8163,0.9176,0.6193,1.3091
20120507,0.9803,0.9938,79.88,1.2569,5.7902,6.819,0.9204,0.6176,1.3052
20120508,0.9884,0.9997,79.79,1.2702,5.8291,6.8502,0.9228,0.6189,1.3015
20120509,0.9934,1.0014,79.64,1.274,5.8278,6.871,0.9272,0.62,1.2954
20120510,0.9888,1.0015,79.91,1.2705,5.8532,6.9286,0.9269,0.6188,1.2959
20120511,0.9935,0.9967,79.86,1.271,5.8551,6.9432,0.9283,0.6219,1.2937
20120514,1.0002,1.0018,79.83,1.2824,5.9222,7.0303,0.9349,0.6205,1.2847
20120515,1.0023,1.0029,80.09,1.2945,5.9802,7.1303,0.9405,0.624,1.2769
20120516,1.0067,1.0099,80.32,1.3055,5.9634,7.1545,0.9435,0.6276,1.273
20120517,1.0076,1.0162,79.26,1.306,5.9816,7.1988,0.945,0.632,1.2709
20120518,1.0184,1.0211,79.14,1.3259,5.9955,7.1841,0.9442,0.6334,1.2721
20120521,1.0149,1.0223,79.31,1.3156,5.9546,7.1274,0.9406,0.6333,1.2769
20120522,1.0128,1.0191,79.98,1.3142,5.9452,7.1153,0.9431,0.6339,1.2735
20120523,1.03,1.0274,79.33,1.3387,6.0096,7.1903,0.9555,0.6373,1.2569
20120524,1.0231,1.0274,79.47,1.3273,6.0056,7.1558,0.9558,0.637,1.2583
20120525,1.0227,1.0285,79.64,1.3231,6.0133,7.1681,0.9592,0.6391,1.2518
20120528,,,,,,,,,
20120529,1.0178,1.0253,79.44,1.3146,6.0328,7.2084,0.9617,0.6398,1.2488
20120530,1.0274,1.0289,78.93,1.3245,6.0674,7.2323,0.9682,0.6438,1.2405
20120531,1.0298,1.0349,78.29,1.3286,6.1097,7.2655,0.9713,0.6491,1.2364
20120601,1.0322,1.0378,78.21,1.3268,6.1301,7.2494,0.9671,0.6501,1.242
20120604,1.0289,1.0417,78.3,1.3214,6.0882,7.1865,0.961,0.6501,1.2495
20120605,1.0286,1.0414,78.57,1.3252,6.114,7.2235,0.9656,0.6513,1.2437
20120606,1.0096,1.0298,79.11,1.3019,6.0789,7.1922,0.9579,0.6462,1.2535
20120607,1.0064,1.0244,79.67,1.2967,6.0401,7.1461,0.9558,0.6428,1.2568
20120608,1.0133,1.0332,79.47,1.3033,6.0675,7.1526,0.962,0.648,1.2482
20120611,1.0076,1.0281,79.5,1.2933,6.0255,7.0997,0.9604,0.6445,1.2504
20120612,1.0076,1.0269,79.44,1.2893,6.0343,7.095,0.9624,0.6426,1.2477
20120613,1.0027,1.027,79.35,1.2852,5.9789,7.0241,0.9533,0.6428,1.2596
20120614,1.0011,1.0247,79.29,1.2793,5.957,7.0235,0.9525,0.6438,1.2608
20120615,0.9943,1.0244,78.65,1.2697,5.9574,6.9962,0.9506,0.6388,1.2633
20120618,0.9913,1.0264,78.95,1.265,5.992,7.0374,0.9547,0.6384,1.2578
20120619,0.9808,1.0177,78.92,1.2516,5.9274,6.9574,0.9461,0.6356,1.2692
20120620,0.981,1.0193,79.54,1.2553,5.899,6.9518,0.9453,0.6349,1.2703
20120621,0.9906,1.025,80.18,1.2617,5.948,6.9974,0.9542,0.6397,1.2586
20120622,0.9941,1.0258,80.52,1.265,5.96,7.0167,0.9572,0.6418,1.2545
20120625,1.0019,1.0301,79.5,1.2724,6.0216,7.0877,0.9621,0.6429,1.248
20120626,0.9954,1.0264,79.46,1.2642,6.0261,7.0828,0.963,0.6402,1.2471
20120627,0.993,1.0258,79.83,1.2649,6.0424,7.0687,0.9642,0.6431,1.2457
20120628,0.9975,1.0331,79.35,1.2719,6.0638,7.0666,0.9661,0.645,1.2433
20120629,0.9769,1.019,79.81,1.2458,5.9541,6.9123,0.9485,0.6375,1.2668
20120702,0.9767,1.0193,79.42,1.2458,5.9706,6.9189,0.9544,0.6378,1.2584
20120703,0.9714,1.0123,79.77,1.2408,5.9569,6.9263,0.9517,0.6369,1.262
20120704,,,,,,,,,
20120705,0.9717,1.013,79.95,1.2425,6.0393,6.9619,0.9698,0.6439,1.2384
20120706,0.9816,1.0198,79.61,1.2555,6.1241,7.0284,0.9777,0.646,1.2283
20120709,0.9827,1.021,79.66,1.2571,6.0925,7.0114,0.9764,0.6449,1.2299
20120710,0.9787,1.0202,79.44,1.2549,6.1025,6.9778,0.9798,0.6449,1.2255
20120711,0.9754,1.0195,79.7,1.2527,6.1104,6.9965,0.9808,0.6438,1.2244
20120712,0.9871,1.0215,79.29,1.2661,6.1095,7.0341,0.9843,0.6483,1.2199
20120713,0.9792,1.0151,79.2,1.2583,6.1008,7.032,0.9817,0.6431,1.2232
20120716,0.9769,1.0156,78.8,1.2545,6.0879,7.0411,0.9791,0.6396,1.2267
20120717,0.9727,1.0141,79.04,1.2568,6.0973,6.9956,0.9818,0.6405,1.2234
20120718,0.9665,1.0112,78.79,1.2514,6.1037,6.9406,0.9795,0.6395,1.2261
20120719,0.9594,1.0076,78.6,1.245,6.0682,6.9326,0.9798,0.6362,1.2257
20120720,0.9631,1.0113,78.49,1.2513,6.076,6.928,0.9863,0.6398,1.2176
20120723,0.9737,1.0172,78.38,1.2673,6.0953,6.967,0.9904,0.6447,1.2126
20120724,0.9753,1.0207,78.19,1.2697,6.1087,6.9793,0.9957,0.6443,1.2062
20120725,0.9732,1.0181,78.21,1.2724,6.09,6.98,0.9899,0.646,1.2132
20120726,0.9625,1.0101,78.24,1.2477,6.0172,6.8726,0.978,0.6376,1.228
20120727,0.9578,1.0059,78.55,1.2382,6.0281,6.8516,0.9709,0.6358,1.237
20120730,0.9534,1.0033,78.2,1.2369,6.0512,6.7956,0.9804,0.6372,1.225
20120731,0.9504,1.0014,78.1,1.2323,6.0189,6.787,0.9753,0.6375,1.2315
20120801,0.9508,1.0017,78.19,1.2309,6.0148,6.7602,0.9767,0.6412,1.2299
20120802,0.9568,1.0061,78.22,1.2361,6.0647,6.8218,0.9886,0.6452,1.2149
20120803,0.9464,0.9986,78.6,1.2198,5.9728,6.7119,0.9697,0.639,1.239
20120806,0.9442,0.9988,78.17,1.2168,5.9461,6.7051,0.9669,0.64,1.2422
20120807,0.946,0.9964,78.71,1.2234,5.9073,6.7024,0.9672,0.6387,1.2422
20120808,0.9458,0.9946,78.44,1.2261,5.8708,6.6843,0.9714,0.6386,1.2364
20120809,0.9463,0.9923,78.64,1.233,5.9272,6.7026,0.9781,0.6401,1.2278
20120810,0.9462,0.9917,78.24,1.2306,5.9176,6.656,0.9764,0.6378,1.2298
20120813,0.9517,0.9933,78.34,1.2373,5.9332,6.6952,0.9733,0.6373,1.2339
20120814,0.9518,0.9914,78.82,1.2387,5.921,6.6906,0.9742,0.6373,1.2329
20120815,0.9516,0.989,78.89,1.2387,5.9488,6.6895,0.9774,0.6375,1.2288
20120816,0.9519,0.9881,79.25,1.2349,5.9452,6.6941,0.9719,0.6354,1.2356
20120817,0.959,0.9883,79.5,1.2376,5.9349,6.6915,0.9752,0.6371,1.2315
20120820,0.9563,0.989,79.41,1.2344,5.923,6.668,0.973,0.6367,1.2343
20120821,0.953,0.9864,79.43,1.2315,5.8775,6.6537,0.963,0.6334,1.2472
20120822,0.9573,0.9928,79.19,1.2349,5.884,6.6662,0.9628,0.6329,1.2472
20120823,0.9543,0.9928,78.46,1.2252,5.8222,6.6023,0.9542,0.6296,1.2583
20120824,0.9605,0.9919,78.65,1.2321,5.8203,6.5906,0.9581,0.6323,1.2533
20120827,0.9627,0.9892,78.67,1.2349,5.827,6.5873,0.9597,0.6329,1.2514
20120828,0.9631,0.9864,78.5,1.2412,5.8235,6.6032,0.9558,0.6318,1.2564
20120829,0.9647,0.9873,78.72,1.2463,5.8268,6.658,0.9578,0.6314,1.2538
20120830,0.9708,0.9925,78.55,1.252,5.82,6.6916,0.9608,0.6332,1.2497
20120831,0.9677,0.9862,78.3,1.2442,5.799,6.6176,0.9546,0.6304,1.2578
20120903,,,,,,,,,
20120904,0.9775,0.9862,78.35,1.2594,5.798,6.7102,0.9558,0.6294,1.2566
20120905,0.9809,0.9901,78.34,1.2575,5.8264,6.7253,0.9548,0.6287,1.2603
20120906,0.972,0.9824,78.96,1.2475,5.8496,6.745,0.9539,0.6281,1.2626
20120907,0.9625,0.9777,78.14,1.2326,5.7544,6.6144,0.9452,0.6244,1.2796
20120910,0.965,0.9761,78.24,1.2329,5.7589,6.6103,0.9438,0.6246,1.2795
20120911,0.9577,0.9723,77.78,1.2222,5.7645,6.606,0.9387,0.6222,1.2858
20120912,0.9567,0.9756,77.86,1.2203,5.7459,6.5769,0.9376,0.6207,1.2894
20120913,0.957,0.9754,77.41,1.2143,5.7647,6.6182,0.9395,0.6202,1.2912
20120914,0.9469,0.971,78.22,1.2061,5.6658,6.5459,0.925,0.6156,1.3142
20120917,0.9533,0.9723,78.68,1.2086,5.7014,6.5825,0.9266,0.6149,1.3125
20120918,0.9573,0.9743,78.59,1.2077,5.7136,6.5643,0.9288,0.6153,1.3051
20120919,0.9542,0.9747,78.4,1.207,5.6972,6.5018,0.9266,0.6166,1.3065
20120920,0.9606,0.9775,78.3,1.2099,5.7418,6.5357,0.9336,0.6174,1.2948
20120921,0.9552,0.9757,78.17,1.2041,5.7334,6.562,0.9327,0.6153,1.299
20120924,0.96,0.98,77.9,1.2168,5.7522,6.5741,0.9371,0.6173,1.2909
20120925,0.9574,0.977,77.91,1.2086,5.7092,6.541,0.9348,0.6161,1.2945
20120926,0.9655,0.9845,77.78,1.2149,5.7585,6.6032,0.9401,0.6194,1.2852
20120927,0.9579,0.9812,77.62,1.2019,5.7225,6.5421,0.9388,0.6166,1.2874
20120928,0.9626,0.9837,77.92,1.2058,5.7292,6.5649,0.94,0.6199,1.2856
20121001,0.9639,0.9827,78,1.2064,5.7275,6.5751,0.9376,0.6195,1.29
20121002,0.9716,0.9827,78.01,1.2035,5.683,6.5902,0.9342,0.6178,1.2951
20121003,0.9787,0.987,78.57,1.2191,5.7558,6.683,0.9382,0.622,1.2909
20121004,0.9776,0.9821,78.44,1.2209,5.7029,6.6165,0.9316,0.6186,1.3001
20121005,0.9787,0.9763,78.66,1.2149,5.6632,6.5826,0.9284,0.6174,1.3059
20121008,,,,,,,,,
20121009,0.9815,0.9787,78.23,1.2243,5.7355,6.6951,0.94,0.6255,1.2876
20121010,0.9764,0.9786,78.26,1.2229,5.7333,6.6934,0.9392,0.6247,1.2888
20121011,0.9746,0.9785,78.44,1.2232,5.708,6.6952,0.9353,0.6239,1.2928
20121012,0.9777,0.9797,78.31,1.2231,5.713,6.6991,0.9334,0.6221,1.2946
20121015,0.9761,0.9783,78.76,1.2212,5.709,6.6614,0.933,0.6223,1.295
20121016,0.9737,0.9854,78.92,1.229,5.667,6.615,0.9273,0.6211,1.3036
20121017,0.9634,0.9795,78.74,1.2168,5.6271,6.5892,0.9217,0.6186,1.3133
20121018,0.9618,0.9811,79.24,1.216,5.6164,6.5484,0.9225,0.6195,1.3106
20121019,0.9682,0.993,79.26,1.2253,5.6581,6.5684,0.9286,0.6249,1.3022
20121022,0.9692,0.9938,79.84,1.2231,5.6701,6.589,0.9263,0.6239,1.3063
20121023,0.9757,0.9934,79.79,1.2323,5.729,6.649,0.9328,0.6277,1.2971
20121024,0.9676,0.9945,79.82,1.2265,5.7584,6.6993,0.9342,0.6244,1.2946
20121025,0.9663,0.9942,80.04,1.2182,5.7672,6.7023,0.9336,0.6204,1.2958
20121026,0.9654,0.999,79.63,1.2157,5.7616,6.7014,0.9348,0.6212,1.2938
20121029,0.9681,1.0003,79.81,1.2212,5.7574,6.6713,0.9366,0.624,1.2906
20121030,0.9643,0.9992,79.58,1.2189,5.7206,6.6208,0.9309,0.6218,1.2979
20121031,0.9643,0.9994,79.94,1.2165,5.7075,6.6348,0.9311,0.6207,1.2958
20121101,0.9614,0.9973,80.14,1.2101,5.6816,6.658,0.9326,0.6195,1.2937
20121102,0.9646,0.9962,80.53,1.2105,5.7207,6.6892,0.9396,0.6236,1.2848
20121105,0.9643,0.9965,80.17,1.2117,5.7308,6.6884,0.9434,0.6259,1.279
20121106,0.958,0.9936,80.28,1.2082,5.7171,6.6875,0.9424,0.6256,1.2818
20121107,0.9608,0.9971,79.85,1.2114,5.7375,6.6901,0.9454,0.626,1.2759
20121108,0.9589,0.9985,79.74,1.2234,5.7364,6.6959,0.9462,0.6258,1.274
20121109,0.962,1.0007,79.46,1.2273,5.7405,6.7349,0.9483,0.6285,1.2715
20121112,,,,,,,,,
20121113,0.9584,1.0015,79.42,1.2201,5.7637,6.778,0.947,0.6295,1.2716
20121114,0.9618,1.0017,80.2,1.232,5.7521,6.7802,0.945,0.631,1.274
20121115,0.9695,1.0024,81.16,1.2353,5.7542,6.7557,0.9418,0.6303,1.2783
20121116,0.9692,1.0029,81.28,1.2358,5.7948,6.8019,0.9472,0.6303,1.2715
20121119,0.961,0.9963,81.18,1.2222,5.7371,6.7388,0.9404,0.6286,1.2806
20121120,0.9631,0.9969,81.72,1.2264,5.7325,6.7696,0.9403,0.6279,1.2814
20121121,0.9667,0.998,82.36,1.232,5.7197,6.7357,0.9394,0.6275,1.2816
20121122,,,,,,,,,
20121123,0.9568,0.9927,82.34,1.2136,5.6622,6.6287,0.9296,0.6238,1.2959
20121126,0.9569,0.9949,82.11,1.2165,5.6487,6.6092,0.9284,0.6245,1.2966
20121127,0.9559,0.9936,82.23,1.2179,5.6886,6.6787,0.931,0.6239,1.294
20121128,0.9551,0.9927,81.84,1.2152,5.6831,6.6604,0.9313,0.6251,1.2923
20121129,0.9594,0.9928,82.06,1.2171,5.6925,6.678,0.9293,0.624,1.2953
20121130,0.9589,0.9931,82.54,1.2194,5.6667,6.6594,0.9264,0.6239,1.301
20121203,0.9585,0.9929,82.24,1.2167,5.6368,6.6249,0.925,0.621,1.3066
20121204,0.9545,0.9926,81.86,1.2132,5.6232,6.6008,0.9272,0.6212,1.3081
20121205,0.956,0.9913,82.4,1.2114,5.6198,6.5898,0.9262,0.621,1.3077
20121206,0.9532,0.9909,82.29,1.2012,5.6468,6.6381,0.933,0.6224,1.2968
20121207,0.9537,0.989,82.37,1.2008,5.6675,6.6652,0.9333,0.6238,1.2942
20121210,0.9531,0.9871,82.37,1.1986,5.6728,6.692,0.933,0.6224,1.293
20121211,0.9508,0.9867,82.42,1.1932,5.6524,6.6408,0.9333,0.621,1.2992
20121212,0.9489,0.9854,83.1,1.1889,5.629,6.661,0.9286,0.6199,1.3038
20121213,0.9498,0.9845,83.54,1.1848,5.617,6.667,0.9243,0.62,1.3077
20121214,0.9474,0.986,83.52,1.1839,5.623,6.6716,0.9196,0.6196,1.3134
20121217,0.948,0.9841,83.7,1.1843,5.604,6.6412,0.9174,0.6172,1.3169
20121218,0.9499,0.9852,84,1.1875,5.5936,6.5954,0.913,0.6152,1.3224
20121219,0.9527,0.9868,84.32,1.195,5.5602,6.5457,0.9115,0.6144,1.326
20121220,0.9544,0.9882,84.33,1.2,5.5607,6.5131,0.913,0.6147,1.3224
20121221,0.9597,0.9941,84.1,1.2129,5.5709,6.5337,0.9172,0.6185,1.3166
20121224,0.9643,0.9913,84.81,1.2157,5.61,6.5557,0.9161,0.6206,1.3179
20121225,,,,,,,,,
20121226,0.9662,0.9945,85.62,1.2256,5.5884,6.5092,0.9128,0.6204,1.3228
20121227,0.9653,0.9949,86.06,1.2235,5.5805,6.5091,0.9138,0.6209,1.3228
20121228,0.963,0.9951,86.12,1.2182,5.5885,6.5099,0.913,0.6189,1.322
20121231,0.9622,0.9958,86.64,1.2096,5.5618,6.5074,0.9155,0.6149,1.3186
20130101,,,,,,,,,
20130102,0.9531,0.9859,87.1,1.2002,5.5422,6.4851,0.9166,0.6152,1.3195
20130103,0.951,0.9853,86.92,1.2011,5.5617,6.506,0.9222,0.6192,1.311
20130104,0.9566,0.9856,88.14,1.207,5.6114,6.5518,0.9262,0.6236,1.3047
20130107,0.9543,0.9859,87.68,1.1975,5.5927,6.5081,0.9227,0.6219,1.3099
20130108,0.9537,0.9871,87.31,1.1982,5.6044,6.549,0.925,0.6234,1.3068
20130109,0.9508,0.9867,87.9,1.1908,5.5879,6.5568,0.9244,0.6241,1.3078
20130110,0.9453,0.9859,88.16,1.1868,5.5369,6.5066,0.9162,0.6202,1.322
20130111,0.9489,0.9842,89.22,1.1946,5.526,6.466,0.912,0.62,1.3353
20130114,0.9469,0.9841,89.34,1.1906,5.5055,6.4453,0.9174,0.622,1.3369
20130115,0.9471,0.9839,88.65,1.1922,5.5647,6.4911,0.9275,0.6215,1.3342
20130116,0.9467,0.985,88.64,1.1892,5.5661,6.501,0.9313,0.6246,1.3305
20130117,0.9488,0.9853,89.41,1.1891,5.5554,6.4916,0.9331,0.6254,1.3356
20130118,0.9528,0.9937,89.9,1.1975,5.6085,6.5329,0.9346,0.6299,1.3303
20130121,,,,,,,,,
20130122,0.9472,0.9934,88.62,1.1903,5.5758,6.5131,0.9278,0.6304,1.3304
20130123,0.9474,0.9986,88.44,1.1857,5.5657,6.5316,0.9295,0.631,1.3308
20130124,0.9554,1.0024,90.04,1.1919,5.5339,6.4895,0.9288,0.6334,1.3378
20130125,0.9596,1.0078,91.04,1.1942,5.5286,6.4602,0.9252,0.633,1.3456
20130128,0.9614,1.007,90.73,1.2039,5.5303,6.4167,0.9272,0.6375,1.3459
20130129,0.9555,1.0029,90.65,1.1939,5.4999,6.3789,0.9216,0.6349,1.3484
20130130,0.9595,1.0033,91.05,1.2034,5.4838,6.3476,0.9124,0.6332,1.3564
20130131,0.9585,0.9992,91.28,1.1909,5.468,6.3533,0.9093,0.6307,1.3584
20130201,0.9604,0.9987,92.54,1.1815,5.4312,6.2904,0.903,0.6352,1.3692
